#{"t_start": 1650883994.055697, "env_id": "CartPole-v1"}
r,l,t
9.0,9,1.776765
51.0,51,1.865067
31.0,31,1.939089
58.0,58,2.087243
20.0,20,2.155511
79.0,79,2.311026
171.0,171,2.778359
138.0,138,3.078726
134.0,134,3.373135
140.0,140,3.67212
238.0,238,4.244412
119.0,119,4.529532
500.0,500,5.630926
282.0,282,6.281817
181.0,181,6.76232
156.0,156,7.126337
178.0,178,7.49992
201.0,201,7.940644
500.0,500,9.86455
500.0,500,11.083271
500.0,500,12.193423
500.0,500,13.348376
500.0,500,14.598346
500.0,500,15.722976
500.0,500,16.886879
500.0,500,18.775217
500.0,500,19.932116
500.0,500,21.095817
500.0,500,22.240819
500.0,500,23.405155
500.0,500,24.599575
500.0,500,26.527151
500.0,500,27.694267
500.0,500,28.798164
500.0,500,29.991819
500.0,500,31.148358
500.0,500,32.256257
