#{"t_start": 1651136616.2454212, "env_id": "CartPole-v1"}
r,l,t
18.0,18,0.031713
11.0,11,0.03774
13.0,13,0.106555
13.0,13,0.11381
17.0,17,0.179034
17.0,17,0.188519
14.0,14,0.250562
12.0,12,0.257173
23.0,23,0.324055
20.0,20,0.335158
30.0,30,0.406065
45.0,45,0.541937
47.0,47,0.624197
45.0,45,0.758086
57.0,57,0.84413
142.0,142,1.206009
153.0,153,1.565631
232.0,232,2.078679
335.0,335,2.813958
149.0,149,3.220783
178.0,178,3.666194
352.0,352,4.490219
142.0,142,4.79245
500.0,500,5.951424
500.0,500,7.090078
500.0,500,9.045816
500.0,500,10.214266
500.0,500,11.37502
500.0,500,12.559891
500.0,500,13.684027
500.0,500,14.845346
500.0,500,16.801129
500.0,500,17.896654
500.0,500,19.108955
500.0,500,20.265892
500.0,500,21.363103
500.0,500,22.545683
500.0,500,24.496481
500.0,500,25.651052
500.0,500,26.803954
500.0,500,27.952553
500.0,500,29.128455
500.0,500,30.292912
