#{"t_start": 1651136616.243454, "env_id": "CartPole-v1"}
r,l,t
17.0,17,0.032938
20.0,20,0.10572
45.0,45,0.186491
20.0,20,0.251892
28.0,28,0.321577
17.0,17,0.330917
67.0,67,0.477512
84.0,84,0.691408
163.0,163,1.062851
108.0,108,1.28571
179.0,179,1.715054
357.0,357,2.517285
128.0,128,2.810037
126.0,126,3.147781
34.0,34,3.222623
231.0,231,3.753451
398.0,398,4.715345
85.0,85,4.873218
500.0,500,6.036612
500.0,500,7.22574
500.0,500,9.126926
500.0,500,10.295214
500.0,500,11.456378
500.0,500,12.64249
500.0,500,13.820652
500.0,500,14.924251
500.0,500,16.880693
500.0,500,18.035988
500.0,500,19.188752
500.0,500,20.345687
500.0,500,21.444319
500.0,500,22.626191
500.0,500,24.631916
500.0,500,25.730444
500.0,500,26.883513
500.0,500,28.09417
500.0,500,29.210177
500.0,500,30.372767
