#{"t_start": 1651062324.045814, "env_id": "CartPole-v1"}
r,l,t
27.0,27,0.029372
35.0,35,0.109844
41.0,41,0.244358
29.0,29,0.31924
19.0,19,0.329392
59.0,59,0.477268
43.0,43,0.558369
45.0,45,0.721963
16.0,16,0.73068
135.0,135,1.099301
306.0,306,1.789691
114.0,114,2.080106
471.0,471,3.155363
117.0,117,3.457171
114.0,114,3.749928
127.0,127,4.050076
50.0,50,4.135163
162.0,162,4.507565
472.0,472,5.665237
370.0,370,6.494323
500.0,500,8.517364
500.0,500,9.730189
500.0,500,10.877437
500.0,500,12.07118
500.0,500,13.282593
500.0,500,14.421309
500.0,500,16.3889
500.0,500,17.556998
500.0,500,18.777801
500.0,500,19.980601
500.0,500,21.138489
500.0,500,22.341391
500.0,500,23.538658
500.0,500,25.461089
500.0,500,26.6685
500.0,500,27.819357
500.0,500,29.036698
500.0,500,30.237861
500.0,500,31.376706
