#{"t_start": 1651062324.0400808, "env_id": "CartPole-v1"}
r,l,t
49.0,49,0.108194
13.0,13,0.115424
29.0,29,0.186981
106.0,106,0.475583
73.0,73,0.633129
24.0,24,0.72508
22.0,22,0.737541
87.0,87,0.956605
99.0,99,1.189986
92.0,92,1.41967
156.0,156,1.792612
119.0,119,2.085641
179.0,179,2.470397
195.0,195,2.933069
109.0,109,3.231071
114.0,114,3.467724
93.0,93,3.691055
98.0,98,3.918946
31.0,31,3.993647
104.0,104,4.221683
343.0,343,5.078224
500.0,500,6.264506
500.0,500,8.227118
500.0,500,9.440859
500.0,500,10.637307
500.0,500,11.781835
500.0,500,12.994154
500.0,500,14.189966
500.0,500,15.334436
500.0,500,17.325006
500.0,500,18.485279
500.0,500,19.690248
500.0,500,20.908902
500.0,500,22.053719
500.0,500,23.25002
500.0,500,25.231308
500.0,500,26.37712
500.0,500,27.585187
500.0,500,28.747238
500.0,500,29.947964
500.0,500,31.145971
