#{"t_start": 1651062324.03907, "env_id": "CartPole-v1"}
r,l,t
23.0,23,0.033454
12.0,12,0.101536
19.0,19,0.111946
11.0,11,0.173704
26.0,26,0.187917
13.0,13,0.251642
87.0,87,0.416003
30.0,30,0.489846
53.0,53,0.63649
39.0,39,0.736722
17.0,17,0.803674
86.0,86,0.964606
121.0,121,1.272626
79.0,79,1.490412
210.0,210,1.949121
129.0,129,2.248538
243.0,243,2.853188
78.0,78,3.009709
107.0,107,3.307593
121.0,121,3.546268
58.0,58,3.693826
70.0,70,3.847872
82.0,82,4.065647
175.0,175,4.502791
134.0,134,4.835201
285.0,285,5.516074
500.0,500,6.647504
500.0,500,8.677812
500.0,500,9.824879
500.0,500,11.030287
500.0,500,12.222213
500.0,500,13.376712
500.0,500,14.574052
500.0,500,16.538777
500.0,500,17.711602
500.0,500,18.930884
500.0,500,20.075543
500.0,500,21.290242
500.0,500,22.493536
500.0,500,23.633115
500.0,500,25.613818
500.0,500,26.82095
500.0,500,27.971799
500.0,500,29.188543
500.0,500,30.332692
500.0,500,31.528152
