#{"t_start": 1651062324.044794, "env_id": "CartPole-v1"}
r,l,t
10.0,10,0.020329
12.0,12,0.026974
31.0,31,0.105708
24.0,24,0.174609
18.0,18,0.184488
55.0,55,0.329737
48.0,48,0.471562
41.0,41,0.551717
26.0,26,0.625561
32.0,32,0.722245
53.0,53,0.808724
41.0,41,0.945529
225.0,225,1.484871
240.0,240,2.016697
153.0,153,2.387559
287.0,287,3.07298
27.0,27,3.144902
37.0,37,3.231085
107.0,107,3.463706
78.0,78,3.678784
108.0,108,3.912109
70.0,70,4.064792
175.0,175,4.502194
316.0,316,5.287659
476.0,476,6.404495
500.0,500,8.369244
500.0,500,9.581241
500.0,500,10.72912
500.0,500,11.922608
500.0,500,13.135206
500.0,500,14.27335
500.0,500,15.474592
500.0,500,17.465581
500.0,500,18.628965
500.0,500,19.832666
500.0,500,20.991909
500.0,500,22.19421
500.0,500,23.390094
500.0,500,25.313431
500.0,500,26.517182
500.0,500,27.727871
500.0,500,28.888242
500.0,500,30.09016
500.0,500,31.228887
