#{"t_start": 1651062324.042943, "env_id": "CartPole-v1"}
r,l,t
44.0,44,0.102672
69.0,69,0.252823
38.0,38,0.332164
11.0,11,0.396408
28.0,28,0.411579
61.0,61,0.560064
23.0,23,0.632772
22.0,22,0.723451
22.0,22,0.735854
40.0,40,0.872076
168.0,168,1.262661
81.0,81,1.423743
133.0,133,1.784447
132.0,132,2.084689
175.0,175,2.466953
145.0,145,2.846115
20.0,20,2.856855
164.0,164,3.241416
109.0,109,3.532144
90.0,90,3.754976
86.0,86,3.91839
52.0,52,4.061213
175.0,175,4.441241
227.0,227,5.053373
500.0,500,6.19389
500.0,500,7.394847
500.0,500,9.367493
500.0,500,10.56353
500.0,500,11.768082
500.0,500,12.923214
500.0,500,14.119187
500.0,500,15.320873
500.0,500,17.25305
500.0,500,18.471471
500.0,500,19.619268
500.0,500,20.837687
500.0,500,22.039946
500.0,500,23.179274
500.0,500,25.160078
500.0,500,26.363307
500.0,500,27.51316
500.0,500,28.732775
500.0,500,29.876403
500.0,500,31.074548
