#{"t_start": 1651059048.507645, "env_id": "CartPole-v1"}
r,l,t
11.0,11,0.022942
28.0,28,0.101187
13.0,13,0.10871
20.0,20,0.178973
20.0,20,0.190217
31.0,31,0.265744
14.0,14,0.330311
171.0,171,0.709769
29.0,29,0.781899
21.0,21,0.850002
50.0,50,0.931015
331.0,331,1.74177
97.0,97,1.964558
158.0,158,2.363648
293.0,293,3.030818
466.0,466,4.088511
148.0,148,4.455444
114.0,114,4.689237
135.0,135,5.045321
138.0,138,5.358131
115.0,115,5.647911
123.0,123,5.885073
157.0,157,6.295564
156.0,156,6.672908
175.0,175,7.10791
500.0,500,9.027915
301.0,301,9.774634
457.0,457,10.850309
500.0,500,12.033321
500.0,500,13.152025
500.0,500,14.371403
500.0,500,16.273778
500.0,500,17.466918
500.0,500,18.696065
500.0,500,19.828087
500.0,500,21.004379
500.0,500,22.195958
500.0,500,23.35007
500.0,500,25.308975
500.0,500,26.465736
500.0,500,27.666568
500.0,500,28.852426
500.0,500,29.996955
500.0,500,31.19333
