#{"t_start": 1651059994.157404, "env_id": "CartPole-v1"}
r,l,t
11.0,11,0.021974
26.0,26,0.099021
47.0,47,0.181428
21.0,21,0.249491
59.0,59,0.392947
24.0,24,0.406743
19.0,19,0.472938
13.0,13,0.480074
29.0,29,0.553607
39.0,39,0.632095
120.0,120,0.919908
81.0,81,1.131105
45.0,45,1.215214
71.0,71,1.366244
115.0,115,1.653587
77.0,77,1.804633
117.0,117,2.089894
229.0,229,2.604797
194.0,194,3.089409
269.0,269,3.739639
500.0,500,4.864229
500.0,500,6.038034
500.0,500,7.245587
500.0,500,9.196506
500.0,500,10.372948
500.0,500,11.551039
500.0,500,12.727125
500.0,500,13.902857
500.0,500,15.056331
500.0,500,17.024059
500.0,500,18.211407
500.0,500,19.372576
500.0,500,20.549043
500.0,500,21.669388
500.0,500,22.880237
500.0,500,24.821643
500.0,500,25.945782
500.0,500,27.164607
500.0,500,28.352408
500.0,500,29.477386
500.0,500,30.677486
