#{"t_start": 1651059994.1564028, "env_id": "CartPole-v1"}
r,l,t
21.0,21,0.02885
14.0,14,0.098842
46.0,46,0.180749
69.0,69,0.331145
16.0,16,0.395108
20.0,20,0.406588
12.0,12,0.468683
23.0,23,0.481719
43.0,43,0.619873
23.0,23,0.632474
89.0,89,0.848775
33.0,33,0.921503
36.0,36,0.996972
75.0,75,1.208624
107.0,107,1.434508
70.0,70,1.585836
65.0,65,1.732653
147.0,147,2.088018
206.0,206,2.533686
112.0,112,2.858845
165.0,165,3.231514
500.0,500,4.408215
500.0,500,5.529363
500.0,500,6.73553
500.0,500,8.685002
500.0,500,9.865
500.0,500,11.096429
500.0,500,12.217658
500.0,500,13.39205
500.0,500,14.583579
500.0,500,16.513129
500.0,500,17.691507
500.0,500,18.864164
500.0,500,20.037906
500.0,500,21.213473
500.0,500,22.333093
500.0,500,24.305433
500.0,500,25.489566
500.0,500,26.653107
500.0,500,27.842517
500.0,500,28.967097
500.0,500,30.141965
500.0,500,31.378237
