#{"t_start": 1651059994.153624, "env_id": "CartPole-v1"}
r,l,t
63.0,63,0.116694
29.0,29,0.189381
23.0,23,0.258866
33.0,33,0.332688
25.0,25,0.401879
16.0,16,0.411073
19.0,19,0.477276
13.0,13,0.484402
10.0,10,0.547363
21.0,21,0.559046
93.0,93,0.77904
102.0,102,1.000878
96.0,96,1.223727
104.0,104,1.504553
111.0,111,1.733139
168.0,168,2.100224
148.0,148,2.457172
332.0,332,3.241727
500.0,500,4.418734
500.0,500,5.596325
500.0,500,6.746136
500.0,500,8.753231
500.0,500,9.932237
500.0,500,11.107015
500.0,500,12.285309
500.0,500,13.40239
500.0,500,14.594132
500.0,500,16.579809
500.0,500,17.701972
500.0,500,18.931227
500.0,500,20.10477
500.0,500,21.223888
500.0,500,22.399861
500.0,500,24.315779
500.0,500,25.499905
500.0,500,26.720699
500.0,500,27.852956
500.0,500,29.033956
500.0,500,30.209317
500.0,500,31.388702
