#{"t_start": 1651059994.151781, "env_id": "CartPole-v1"}
r,l,t
71.0,71,0.179527
26.0,26,0.250386
40.0,40,0.328157
19.0,19,0.339096
22.0,22,0.40666
25.0,25,0.476049
24.0,24,0.546962
77.0,77,0.702335
66.0,66,0.849805
123.0,123,1.13884
80.0,80,1.298271
66.0,66,1.445566
77.0,77,1.656818
123.0,123,1.943753
94.0,94,2.16112
299.0,299,2.866198
500.0,500,4.038394
500.0,500,5.163009
500.0,500,6.336515
500.0,500,8.314423
500.0,500,9.497127
500.0,500,10.728649
500.0,500,11.852591
500.0,500,13.025651
500.0,500,14.203381
500.0,500,15.356941
500.0,500,17.322903
500.0,500,18.456163
500.0,500,19.674232
500.0,500,20.850061
500.0,500,21.969705
500.0,500,23.180043
500.0,500,25.125341
500.0,500,26.245524
500.0,500,27.472517
500.0,500,28.597216
500.0,500,29.778846
500.0,500,31.008045
