#{"t_start": 1651059802.1312408, "env_id": "CartPole-v1"}
r,l,t
10.0,10,0.023236
10.0,10,0.029086
18.0,18,0.099949
19.0,19,0.110706
28.0,28,0.181757
50.0,50,0.319413
38.0,38,0.395349
45.0,45,0.475648
55.0,55,0.63263
50.0,50,0.772251
28.0,28,0.787621
22.0,22,0.855851
89.0,89,1.069455
74.0,74,1.224481
129.0,129,1.515955
185.0,185,1.977615
167.0,167,2.347042
216.0,216,2.854941
360.0,360,3.661874
334.0,334,4.465292
490.0,490,5.568605
439.0,439,6.622452
500.0,500,8.538644
500.0,500,9.735191
500.0,500,10.915933
500.0,500,12.035372
500.0,500,13.212787
500.0,500,14.355845
500.0,500,16.300902
500.0,500,17.473079
500.0,500,18.616839
500.0,500,19.80218
500.0,500,20.979543
500.0,500,22.119559
500.0,500,23.306477
500.0,500,25.175678
500.0,500,26.385317
500.0,500,27.596385
500.0,500,28.71934
500.0,500,29.909621
500.0,500,31.093623
