#{"t_start": 1651059802.126374, "env_id": "CartPole-v1"}
r,l,t
14.0,14,0.030328
26.0,26,0.105905
50.0,50,0.18926
88.0,88,0.40292
32.0,32,0.47606
84.0,84,0.705644
28.0,28,0.776392
29.0,29,0.792306
34.0,34,0.922086
92.0,92,1.082473
94.0,94,1.304348
245.0,245,1.90724
233.0,233,2.425795
225.0,225,2.936486
179.0,179,3.365538
237.0,237,3.898115
500.0,500,5.061046
500.0,500,6.256064
500.0,500,8.172295
500.0,500,9.342126
500.0,500,10.48092
500.0,500,11.667137
500.0,500,12.841133
500.0,500,13.987308
500.0,500,15.171188
500.0,500,17.10644
500.0,500,18.248618
500.0,500,19.434432
500.0,500,20.554594
500.0,500,21.750289
500.0,500,22.937582
500.0,500,24.808211
500.0,500,26.016339
500.0,500,27.220051
500.0,500,28.348228
500.0,500,29.522524
500.0,500,30.669814
