#{"t_start": 1650885718.978422, "env_id": "CartPole-v1"}
r,l,t
47.0,47,1.047209
16.0,16,1.05579
26.0,26,1.127689
10.0,10,1.190513
21.0,21,1.202371
32.0,32,1.276904
33.0,33,1.351759
52.0,52,1.494567
36.0,36,1.571156
154.0,154,1.942277
111.0,111,2.181395
92.0,92,2.402352
161.0,161,2.787341
145.0,145,3.155656
67.0,67,3.307094
125.0,125,3.604036
129.0,129,3.903332
234.0,234,4.45767
439.0,439,5.548297
138.0,138,5.852845
140.0,140,6.163454
222.0,222,6.695254
500.0,500,7.930351
500.0,500,10.380556
500.0,500,11.573023
500.0,500,12.810906
500.0,500,14.019422
500.0,500,15.182465
500.0,500,16.377578
500.0,500,18.295247
500.0,500,19.491516
500.0,500,20.743477
500.0,500,21.94944
500.0,500,23.19146
500.0,500,24.421947
500.0,500,26.479441
500.0,500,27.700936
500.0,500,28.91921
500.0,500,30.179015
500.0,500,31.421695
500.0,500,32.601927
500.0,500,33.873996
