#{"t_start": 1651079370.193797, "env_id": "CartPole-v1"}
r,l,t
12.0,12,0.028824
16.0,16,0.037739
22.0,22,0.109716
63.0,63,0.25619
24.0,24,0.325637
80.0,80,0.480575
40.0,40,0.616627
26.0,26,0.629812
22.0,22,0.698623
17.0,17,0.76378
153.0,153,1.069201
21.0,21,1.137217
148.0,148,1.51172
218.0,218,1.972611
160.0,160,2.343294
251.0,251,2.970986
124.0,124,3.264908
291.0,291,3.937315
170.0,170,4.380466
172.0,172,4.760563
267.0,267,5.359393
147.0,147,5.724816
165.0,165,6.098627
359.0,359,6.995256
500.0,500,8.926047
500.0,500,10.057805
500.0,500,11.27814
500.0,500,12.46734
500.0,500,13.596071
500.0,500,14.826519
500.0,500,16.781734
500.0,500,17.909325
500.0,500,19.153111
500.0,500,20.296773
500.0,500,21.481285
500.0,500,22.703832
500.0,500,24.624381
500.0,500,25.810266
500.0,500,27.040316
500.0,500,28.190744
500.0,500,29.417198
500.0,500,30.546815
500.0,500,31.77234
