#{"t_start": 1650968567.538112, "env_id": "HalfCheetah-v3"}
r,l,t
-230.864163,1000,0.284706
-282.597797,1000,0.53579
-254.200611,1000,0.794984
-369.076124,1000,1.051147
-190.489083,1000,1.321212
-179.565936,1000,1.585039
-216.521755,1000,1.871365
-285.049298,1000,2.134781
