#{"t_start": 1651171010.675348, "env_id": "CartPole-v1"}
r,l,t
13.0,13,0.023047
14.0,14,0.035019
13.0,13,0.128336
25.0,25,0.19902
48.0,48,0.283647
71.0,71,0.43478
52.0,52,0.575695
181.0,181,1.04563
27.0,27,1.061553
112.0,112,1.353059
156.0,156,1.721856
111.0,111,1.951117
148.0,148,2.310265
113.0,113,2.54002
319.0,319,3.268731
165.0,165,3.635609
179.0,179,4.065914
147.0,147,4.422218
172.0,172,4.819076
200.0,200,5.287798
442.0,442,6.311457
250.0,250,6.915646
500.0,500,8.947351
500.0,500,10.074986
500.0,500,11.252209
500.0,500,12.373528
500.0,500,13.587765
500.0,500,14.769042
500.0,500,16.694273
500.0,500,17.913426
500.0,500,19.094854
500.0,500,20.220608
500.0,500,21.44642
500.0,500,22.56917
500.0,500,24.495969
500.0,500,25.710352
500.0,500,26.836824
500.0,500,28.03677
500.0,500,29.270532
500.0,500,30.394632
500.0,500,31.569972
