#{"t_start": 1650974204.77153, "env_id": "HalfCheetah-v3"}
r,l,t
-206.516389,1000,0.2775
-300.455729,1000,0.537227
-360.404872,1000,0.79343
-165.121169,1000,1.044978
-292.122596,1000,1.319861
-323.545729,1000,1.5754
-283.426989,1000,1.826004
-235.07109,1000,2.075644
-341.353866,1000,2.329095
-162.446248,1000,2.600473
-5.974819,1000,3.069117
