#{"t_start": 1651139683.218862, "env_id": "CartPole-v1"}
r,l,t
104.0,104,0.34248
18.0,18,0.352519
23.0,23,0.425716
40.0,40,0.50671
23.0,23,0.580568
14.0,14,0.589065
17.0,17,0.656885
41.0,41,0.741255
22.0,22,0.811989
35.0,35,0.890327
94.0,94,1.133493
99.0,99,1.374654
187.0,187,1.837747
152.0,152,2.258541
89.0,89,2.42995
135.0,135,2.805414
258.0,258,3.451355
201.0,201,3.945487
162.0,162,4.357627
103.0,103,4.59501
46.0,46,4.739136
131.0,131,5.13749
149.0,149,5.504149
166.0,166,6.256402
158.0,158,7.085654
500.0,500,8.576016
500.0,500,10.908945
500.0,500,12.622366
500.0,500,13.858457
500.0,500,15.123367
500.0,500,16.32288
500.0,500,17.592589
500.0,500,19.716672
500.0,500,21.192655
500.0,500,22.682216
500.0,500,24.224762
500.0,500,25.56881
500.0,500,26.81984
500.0,500,28.80944
500.0,500,29.999852
500.0,500,31.252138
500.0,500,32.428865
500.0,500,33.631768
500.0,500,34.808886
500.0,500,36.045676
