#{"t_start": 1651139683.219785, "env_id": "CartPole-v1"}
r,l,t
31.0,31,0.083852
25.0,25,0.196448
28.0,28,0.270505
17.0,17,0.339969
28.0,28,0.415857
14.0,14,0.423744
28.0,28,0.498057
15.0,15,0.506482
20.0,20,0.578415
18.0,18,0.589554
22.0,22,0.659859
31.0,31,0.738402
41.0,41,0.820188
21.0,21,0.890678
35.0,35,0.97452
48.0,48,1.12748
96.0,96,1.366704
138.0,138,1.685271
111.0,111,1.923714
22.0,22,2.019265
114.0,114,2.337253
155.0,155,2.723556
206.0,206,3.21181
212.0,212,3.780466
186.0,186,4.203152
128.0,128,4.518663
167.0,167,4.986893
123.0,123,5.319073
135.0,135,5.811067
154.0,154,6.407399
500.0,500,8.351448
500.0,500,10.684702
500.0,500,12.296517
500.0,500,13.61612
500.0,500,14.885139
500.0,500,16.059666
500.0,500,17.360244
500.0,500,19.487067
500.0,500,20.930437
500.0,500,22.401215
500.0,500,23.850932
500.0,500,25.338235
500.0,500,26.601154
500.0,500,27.755179
500.0,500,29.764471
500.0,500,31.020429
500.0,500,32.198976
500.0,500,33.4036
500.0,500,34.578833
500.0,500,35.802579
