#{"t_start": 1651135512.2477891, "env_id": "CartPole-v1"}
r,l,t
25.0,25,0.095991
20.0,20,0.208281
19.0,19,0.222231
33.0,33,0.354036
25.0,25,0.368619
121.0,121,0.664462
74.0,74,0.816545
148.0,148,1.186636
191.0,191,1.62826
75.0,75,1.779148
79.0,79,1.994142
302.0,302,2.660523
223.0,223,3.209183
125.0,125,3.502083
109.0,109,3.780974
138.0,138,4.084256
428.0,428,5.044337
179.0,179,5.476686
500.0,500,6.591179
500.0,500,8.636711
500.0,500,9.811688
500.0,500,10.951458
500.0,500,12.169333
500.0,500,13.368246
500.0,500,14.501263
500.0,500,16.547254
500.0,500,17.700336
500.0,500,18.885724
500.0,500,20.120003
500.0,500,21.245434
500.0,500,22.450599
500.0,500,23.663583
500.0,500,25.560921
500.0,500,26.753777
500.0,500,27.920675
500.0,500,29.118061
500.0,500,30.322252
500.0,500,31.486012
