#{"t_start": 1651135512.253425, "env_id": "CartPole-v1"}
r,l,t
49.0,49,0.205201
23.0,23,0.278847
10.0,10,0.284463
18.0,18,0.350298
42.0,42,0.430904
90.0,90,0.652899
33.0,33,0.727604
366.0,366,1.554633
112.0,112,1.834905
168.0,168,2.211599
207.0,207,2.65823
232.0,232,3.267459
216.0,216,3.718445
138.0,138,4.076904
199.0,199,4.521259
377.0,377,5.394672
500.0,500,6.511207
500.0,500,8.55726
500.0,500,9.730233
500.0,500,10.860154
500.0,500,12.089129
500.0,500,13.231469
500.0,500,14.416191
500.0,500,16.46487
500.0,500,17.619266
500.0,500,18.804266
500.0,500,20.037156
500.0,500,21.164006
500.0,500,22.368977
500.0,500,23.52495
500.0,500,25.47973
500.0,500,26.672913
500.0,500,27.838042
500.0,500,29.029207
500.0,500,30.241036
500.0,500,31.402695
