#{"t_start": 1649920562.596811, "env_id": "CartPole-v1"}
r,l,t
11.0,11,2.404079
15.0,15,2.412368
27.0,27,2.517597
21.0,21,2.584375
16.0,16,2.59274
32.0,32,2.664364
97.0,97,2.879258
46.0,46,3.013286
189.0,189,3.439113
129.0,129,3.724778
107.0,107,3.945166
191.0,191,4.38584
107.0,107,4.608063
113.0,113,4.899309
164.0,164,5.312011
119.0,119,5.655766
339.0,339,6.562892
290.0,290,7.269515
175.0,175,7.690852
387.0,387,8.551544
500.0,500,9.686552
500.0,500,11.655047
444.0,444,12.77165
461.0,461,13.83068
500.0,500,14.977203
500.0,500,16.122525
500.0,500,17.214195
500.0,500,19.203661
500.0,500,20.429328
500.0,500,21.610828
500.0,500,22.798173
500.0,500,23.999784
500.0,500,25.19316
500.0,500,27.321363
500.0,500,28.500526
500.0,500,29.694532
500.0,500,30.900143
500.0,500,32.059271
500.0,500,33.26318
500.0,500,34.40084
