#{"t_start": 1652090412.475161, "env_id": "CartPole-v1"}
r,l,t
13.0,13,0.051945
22.0,22,0.136574
37.0,37,0.216105
54.0,54,0.33135
47.0,47,0.478981
48.0,48,0.564894
67.0,67,0.717888
32.0,32,0.795934
216.0,216,1.31902
136.0,136,1.629017
54.0,54,1.782638
160.0,160,2.159346
82.0,82,2.386584
193.0,193,2.833855
153.0,153,3.209141
234.0,234,3.750762
79.0,79,3.909606
114.0,114,4.201534
140.0,140,4.516095
74.0,74,4.739495
112.0,112,5.015103
176.0,176,5.4499
32.0,32,5.524468
118.0,118,5.760645
130.0,130,6.055711
146.0,146,6.417021
171.0,171,6.80324
217.0,217,7.363291
500.0,500,8.990081
500.0,500,10.120369
500.0,500,11.283136
500.0,500,12.446354
500.0,500,13.551234
500.0,500,14.714423
500.0,500,16.553213
500.0,500,17.718157
500.0,500,18.88093
500.0,500,19.984259
500.0,500,21.141595
500.0,500,22.318688
500.0,500,24.14637
500.0,500,25.309133
500.0,500,26.412779
500.0,500,27.576378
500.0,500,28.736911
500.0,500,29.840253
