#{"t_start": 1652090412.4733179, "env_id": "CartPole-v1"}
r,l,t
14.0,14,0.054427
16.0,16,0.063573
18.0,18,0.145928
11.0,11,0.151616
12.0,12,0.217289
16.0,16,0.226746
11.0,11,0.310834
16.0,16,0.324698
10.0,10,0.33199
53.0,53,0.483058
32.0,32,0.560255
46.0,46,0.644077
51.0,51,0.789552
110.0,110,1.026014
170.0,170,1.467164
128.0,128,1.776632
170.0,170,2.159995
64.0,64,2.307908
124.0,124,2.618171
146.0,146,2.986003
237.0,237,3.524384
81.0,81,3.688419
84.0,84,3.907669
253.0,253,4.513269
118.0,118,4.820868
162.0,162,5.232895
104.0,104,5.459421
133.0,133,5.760684
153.0,153,6.124163
149.0,149,6.49041
158.0,158,6.868648
200.0,200,7.361306
500.0,500,8.932129
500.0,500,10.118229
500.0,500,11.281023
500.0,500,12.388396
500.0,500,13.549137
500.0,500,14.712309
500.0,500,16.551104
500.0,500,17.716001
500.0,500,18.822743
500.0,500,19.982089
500.0,500,21.13946
500.0,500,22.259892
500.0,500,24.144261
500.0,500,25.307014
500.0,500,26.410676
500.0,500,27.574251
500.0,500,28.678026
500.0,500,29.838109
