#{"t_start": 1651167721.399935, "env_id": "CartPole-v1"}
r,l,t
13.0,13,0.047496
40.0,40,0.190229
56.0,56,0.385353
47.0,47,0.506773
152.0,152,1.029823
54.0,54,1.221547
24.0,24,1.311756
27.0,27,1.353508
53.0,53,1.553714
169.0,169,2.074728
105.0,105,2.446253
151.0,151,2.884618
87.0,87,3.231492
107.0,107,3.554952
57.0,57,3.749355
30.0,30,3.846679
141.0,141,4.328194
178.0,178,4.874701
120.0,120,5.279738
351.0,351,6.403959
220.0,220,7.182743
457.0,457,8.64232
168.0,168,9.176268
500.0,500,11.641216
500.0,500,13.21205
500.0,500,14.827631
500.0,500,16.493514
500.0,500,18.064643
500.0,500,19.743181
500.0,500,22.209814
500.0,500,23.885046
500.0,500,25.601165
500.0,500,27.474983
500.0,500,29.396751
500.0,500,31.117339
500.0,500,32.862675
500.0,500,35.483786
500.0,500,37.195258
500.0,500,38.848039
500.0,500,40.645179
500.0,500,43.023502
500.0,500,45.023541
