#{"t_start": 1651167721.4008992, "env_id": "CartPole-v1"}
r,l,t
56.0,56,0.19364
26.0,26,0.288007
41.0,41,0.403606
19.0,19,0.486424
20.0,20,0.571834
31.0,31,0.680902
22.0,22,0.714446
50.0,50,0.910792
58.0,58,1.109378
97.0,97,1.426694
146.0,146,1.861107
111.0,111,2.24661
130.0,130,2.652755
130.0,130,3.114482
47.0,47,3.238777
137.0,137,3.717577
49.0,49,3.842891
120.0,120,4.238666
164.0,164,4.751533
132.0,132,5.185134
55.0,55,5.378613
335.0,335,6.422062
151.0,151,6.939493
197.0,197,7.615814
138.0,138,8.046743
117.0,117,8.441132
141.0,141,8.874666
198.0,198,9.559439
500.0,500,11.96398
500.0,500,13.597007
500.0,500,15.260248
500.0,500,16.818449
500.0,500,18.453749
500.0,500,20.070249
500.0,500,22.541127
500.0,500,24.296376
500.0,500,25.966495
500.0,500,27.896442
500.0,500,29.808993
500.0,500,31.472932
500.0,500,34.132436
500.0,500,35.814492
500.0,500,37.551985
500.0,500,39.306793
500.0,500,41.061849
500.0,500,43.663202
500.0,500,45.412667
