#{"t_start": 1650971544.91545, "env_id": "HalfCheetah-v3"}
r,l,t
-482.689248,1000,1.260415
-412.248889,1000,2.409296
-338.106313,1000,3.59407
-271.034205,1000,4.70353
-510.407378,1000,5.861441
