#{"t_start": 1649763611.41087, "env_id": "CartPole-v1"}
r,l,t
15.0,15,2.305881
26.0,26,2.380708
42.0,42,2.457262
31.0,31,2.52893
21.0,21,2.595407
12.0,12,2.601863
17.0,17,2.664242
17.0,17,2.673142
20.0,20,2.738855
20.0,20,2.74939
90.0,90,2.960489
30.0,30,3.030566
31.0,31,3.101783
167.0,167,3.459357
121.0,121,3.739632
145.0,145,4.086645
155.0,155,4.385645
267.0,267,5.021157
232.0,232,5.526482
219.0,219,6.019656
308.0,308,6.723589
500.0,500,7.797104
500.0,500,8.930445
500.0,500,10.789569
500.0,500,11.924786
500.0,500,13.061068
500.0,500,14.140477
500.0,500,15.270732
500.0,500,16.404901
500.0,500,18.211668
500.0,500,19.341067
500.0,500,20.421448
500.0,500,21.558144
500.0,500,22.691516
500.0,500,23.775819
500.0,500,25.652745
500.0,500,26.790735
500.0,500,27.880622
500.0,500,29.029881
500.0,500,30.119729
500.0,500,31.267444
500.0,500,32.416031
