#{"t_start": 1649763611.490266, "env_id": "CartPole-v1"}
r,l,t
29.0,29,2.233364
42.0,42,2.371694
36.0,36,2.445965
37.0,37,2.52089
21.0,21,2.585516
35.0,35,2.658977
16.0,16,2.667403
24.0,24,2.73463
17.0,17,2.797859
27.0,27,2.812104
41.0,41,2.942885
18.0,18,2.952311
67.0,67,3.096031
170.0,170,3.510523
56.0,56,3.593823
124.0,124,3.875305
133.0,133,4.161613
124.0,124,4.445561
285.0,285,5.089758
143.0,143,5.440037
302.0,302,6.083349
437.0,437,7.074114
500.0,500,8.148446
500.0,500,10.063883
500.0,500,11.195722
500.0,500,12.277248
500.0,500,13.411373
500.0,500,14.489316
500.0,500,15.619915
500.0,500,16.754578
500.0,500,18.55941
500.0,500,19.693222
500.0,500,20.826347
500.0,500,21.909283
500.0,500,23.04921
500.0,500,24.127896
500.0,500,26.006435
500.0,500,27.14652
500.0,500,28.237123
500.0,500,29.387568
500.0,500,30.531168
500.0,500,31.625091
