#{"t_start": 1650797318.358565, "env_id": "CartPole-v1"}
r,l,t
18.0,18,2.321706
14.0,14,2.328884
22.0,22,2.422314
25.0,25,2.495367
24.0,24,2.562152
21.0,21,2.572886
10.0,10,2.635724
13.0,13,2.642556
23.0,23,2.71034
17.0,17,2.720397
21.0,21,2.785016
22.0,22,2.8511
34.0,34,2.925671
43.0,43,3.001918
50.0,50,3.13698
52.0,52,3.219397
78.0,78,3.425552
177.0,177,3.848745
73.0,73,4.055559
88.0,88,4.217275
110.0,110,4.493119
66.0,66,4.636936
107.0,107,4.858572
125.0,125,5.144776
119.0,119,5.427053
184.0,184,5.798212
100.0,100,6.071262
109.0,109,6.293445
229.0,229,6.802175
219.0,219,7.302302
500.0,500,8.496897
500.0,500,10.370322
500.0,500,11.528532
500.0,500,12.719422
500.0,500,13.829565
500.0,500,14.988122
500.0,500,16.118588
500.0,500,17.284709
500.0,500,19.20247
500.0,500,20.334628
500.0,500,21.498321
500.0,500,22.650854
500.0,500,23.787751
500.0,500,24.937037
500.0,500,26.799413
500.0,500,27.990924
500.0,500,29.15295
500.0,500,30.250431
500.0,500,31.398657
500.0,500,32.601524
