#{"t_start": 1650797318.2926311, "env_id": "CartPole-v1"}
r,l,t
12.0,12,2.384654
30.0,30,2.482047
24.0,24,2.55392
24.0,24,2.567187
12.0,12,2.627425
13.0,13,2.634266
20.0,20,2.702149
18.0,18,2.711437
17.0,17,2.776148
14.0,14,2.784359
14.0,14,2.845522
48.0,48,2.92522
68.0,68,3.071274
66.0,66,3.214728
36.0,36,3.288899
202.0,202,3.83375
52.0,52,3.917749
70.0,70,4.123184
42.0,42,4.203563
78.0,78,4.356484
103.0,103,4.628409
118.0,118,4.855761
41.0,41,4.987165
112.0,112,5.211225
130.0,130,5.498951
146.0,146,5.850655
85.0,85,6.004597
128.0,128,6.292316
241.0,241,6.862785
213.0,213,7.359727
222.0,222,7.850457
500.0,500,9.003463
500.0,500,10.933434
500.0,500,12.06966
500.0,500,13.238208
500.0,500,14.392942
500.0,500,15.495313
500.0,500,16.690343
500.0,500,18.547468
500.0,500,19.728087
500.0,500,20.90819
500.0,500,22.004552
500.0,500,23.163495
500.0,500,24.348574
500.0,500,26.203692
500.0,500,27.366466
500.0,500,28.500803
500.0,500,29.658325
500.0,500,30.811592
500.0,500,31.951874
500.0,500,33.111534
