#{"t_start": 1650885774.26252, "env_id": "CartPole-v1"}
r,l,t
13.0,13,1.329331
33.0,33,1.419345
22.0,22,1.524397
12.0,12,1.537734
20.0,20,1.6066
24.0,24,1.619727
71.0,71,1.835715
165.0,165,2.218306
292.0,292,2.907087
122.0,122,3.20451
175.0,175,3.602106
201.0,201,4.053779
165.0,165,4.488209
326.0,326,5.238825
378.0,378,6.176823
500.0,500,7.313582
358.0,358,8.141243
454.0,454,10.129978
460.0,460,11.183552
333.0,333,12.02496
500.0,500,13.362004
500.0,500,14.606418
500.0,500,15.752017
500.0,500,16.963425
500.0,500,18.954086
500.0,500,20.431667
500.0,500,21.77742
500.0,500,22.954902
500.0,500,24.178952
500.0,500,25.491898
500.0,500,27.716299
500.0,500,29.001978
500.0,500,30.403247
