#{"t_start": 1650885774.248715, "env_id": "CartPole-v1"}
r,l,t
42.0,42,1.430542
18.0,18,1.441323
21.0,21,1.552079
47.0,47,1.635579
46.0,46,1.780265
218.0,218,2.314377
169.0,169,2.694081
243.0,243,3.291707
177.0,177,3.690469
314.0,314,4.434466
500.0,500,5.665919
500.0,500,6.804199
500.0,500,7.996724
500.0,500,10.008041
341.0,341,10.822975
329.0,329,11.598173
500.0,500,12.964486
500.0,500,14.239902
500.0,500,15.389826
500.0,500,16.597829
500.0,500,18.640381
500.0,500,19.829976
500.0,500,21.353372
500.0,500,22.591085
500.0,500,23.80824
500.0,500,25.091703
500.0,500,27.278198
500.0,500,28.638507
500.0,500,29.985759
