#{"t_start": 1650883922.390348, "env_id": "CartPole-v1"}
r,l,t
21.0,21,2.259138
22.0,22,2.383795
9.0,9,2.388823
26.0,26,2.460482
22.0,22,2.52924
53.0,53,2.613451
13.0,13,2.677349
49.0,49,2.760279
24.0,24,2.828181
21.0,21,2.894784
51.0,51,2.976193
106.0,106,3.255808
127.0,127,3.48694
251.0,251,4.058486
181.0,181,4.494
113.0,113,4.778393
117.0,117,5.006114
112.0,112,5.291093
100.0,100,5.514024
124.0,124,5.801925
106.0,106,6.022414
122.0,122,6.361978
164.0,164,6.729312
132.0,132,7.022403
225.0,225,7.53275
312.0,312,8.258817
236.0,236,8.783296
342.0,342,10.319942
392.0,392,11.193057
347.0,347,11.991254
381.0,381,12.858115
500.0,500,14.011731
500.0,500,15.146848
500.0,500,16.309391
500.0,500,18.157085
500.0,500,19.346862
500.0,500,20.500591
500.0,500,21.613722
500.0,500,22.811193
500.0,500,23.964945
500.0,500,25.068387
500.0,500,27.037014
500.0,500,28.138303
500.0,500,29.309215
500.0,500,30.524478
500.0,500,31.626029
500.0,500,32.790757
