#{"t_start": 1650883922.491153, "env_id": "CartPole-v1"}
r,l,t
9.0,9,2.152055
19.0,19,2.162101
25.0,25,2.288788
23.0,23,2.358715
21.0,21,2.426924
48.0,48,2.508506
24.0,24,2.578404
27.0,27,2.649337
27.0,27,2.663745
22.0,22,2.730597
32.0,32,2.802956
138.0,138,3.097707
126.0,126,3.384721
165.0,165,3.801834
176.0,176,4.172952
170.0,170,4.543927
108.0,108,4.826283
106.0,106,5.051173
98.0,98,5.271414
111.0,111,5.555268
102.0,102,5.774291
139.0,139,6.071456
154.0,154,6.482184
157.0,157,6.845469
166.0,166,7.214785
180.0,180,7.643593
270.0,270,8.241661
203.0,203,8.686304
256.0,256,9.267613
230.0,230,10.578979
433.0,433,11.529739
500.0,500,12.683877
500.0,500,13.781571
500.0,500,14.971606
500.0,500,16.131803
500.0,500,17.98111
500.0,500,19.169787
500.0,500,20.325576
500.0,500,21.436455
500.0,500,22.635348
500.0,500,23.733458
500.0,500,24.89292
500.0,500,26.862003
500.0,500,27.960914
500.0,500,29.132408
500.0,500,30.350127
500.0,500,31.45063
500.0,500,32.614531
