#{"t_start": 1650963438.519252, "env_id": "CartPole-v1"}
r,l,t
11.0,11,0.931055
12.0,12,0.937628
51.0,51,1.089022
15.0,15,1.097765
14.0,14,1.165147
39.0,39,1.244909
38.0,38,1.326707
16.0,16,1.394881
19.0,19,1.405432
42.0,42,1.546269
97.0,97,1.776284
146.0,146,2.086776
103.0,103,2.317006
215.0,215,2.847501
187.0,187,3.296477
118.0,118,3.615652
216.0,216,4.087998
128.0,128,4.390117
119.0,119,4.690517
141.0,141,5.000848
151.0,151,5.374279
362.0,362,6.23256
114.0,114,6.525258
133.0,133,6.839563
109.0,109,7.1268
130.0,130,7.428736
172.0,172,7.833719
263.0,263,9.032352
500.0,500,10.264784
500.0,500,11.457541
500.0,500,12.623157
500.0,500,13.820794
500.0,500,14.959981
500.0,500,16.210496
500.0,500,18.203386
500.0,500,19.343473
500.0,500,20.562925
500.0,500,21.769099
500.0,500,22.97344
500.0,500,24.217292
500.0,500,26.15171
500.0,500,27.355247
500.0,500,28.628247
500.0,500,29.788806
500.0,500,31.002216
500.0,500,32.243186
