#{"t_start": 1650963438.437272, "env_id": "CartPole-v1"}
r,l,t
42.0,42,1.09375
23.0,23,1.165872
19.0,19,1.176756
46.0,46,1.319676
37.0,37,1.399359
17.0,17,1.411177
50.0,50,1.556269
28.0,28,1.631024
15.0,15,1.639466
35.0,35,1.716887
30.0,30,1.794143
139.0,139,2.158259
105.0,105,2.388838
140.0,140,2.702973
74.0,74,2.862479
169.0,169,3.300402
266.0,266,3.938989
166.0,166,4.320033
149.0,149,4.694316
162.0,162,5.074222
130.0,130,5.377662
137.0,137,5.687999
173.0,173,6.152426
115.0,115,6.387386
104.0,104,6.675257
169.0,169,7.064667
190.0,190,7.513062
173.0,173,7.918393
196.0,196,8.372388
299.0,299,9.721914
500.0,500,10.880319
500.0,500,12.100749
500.0,500,13.297591
500.0,500,14.436055
500.0,500,15.64449
500.0,500,17.614838
500.0,500,18.820145
500.0,500,20.042605
500.0,500,21.191043
500.0,500,22.389499
500.0,500,23.674237
500.0,500,25.623915
500.0,500,26.830338
500.0,500,28.03503
500.0,500,29.248078
500.0,500,30.467446
500.0,500,31.631468
500.0,500,32.880899
