#{"t_start": 1650970191.037569, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,45.821791
-200.0,200,46.194242
-200.0,200,46.564836
-200.0,200,46.911788
-200.0,200,47.304968
-200.0,200,47.65838
-200.0,200,48.023186
-200.0,200,48.375429
-200.0,200,48.747145
-200.0,200,49.089052
-200.0,200,49.467924
-200.0,200,49.816738
-200.0,200,50.207236
-200.0,200,50.555992
-200.0,200,50.922703
-200.0,200,51.287598
-200.0,200,51.653217
-200.0,200,51.997258
-200.0,200,52.366156
-200.0,200,52.715467
-200.0,200,53.08286
-200.0,200,53.438108
-200.0,200,53.803014
-200.0,200,54.15007
-200.0,200,54.525131
-200.0,200,54.86601
-200.0,200,55.24272
-200.0,200,55.590572
-200.0,200,55.95397
-155.0,155,56.238005
-200.0,200,56.582998
-188.0,188,56.923877
-165.0,165,57.229393
-200.0,200,57.596274
-200.0,200,57.937378
-200.0,200,58.328297
-200.0,200,58.669622
-200.0,200,59.033924
-160.0,160,59.326901
-200.0,200,59.672817
-200.0,200,60.03989
-200.0,200,60.384886
-200.0,200,60.752861
-167.0,167,61.044987
-200.0,200,61.435286
-200.0,200,61.776031
-185.0,185,62.125205
-200.0,200,62.474283
-200.0,200,62.840291
-200.0,200,63.204436
-200.0,200,63.5709
-200.0,200,63.917352
-200.0,200,64.285879
-112.0,112,64.484507
-200.0,200,64.825257
-200.0,200,65.20827
-200.0,200,65.549527
-158.0,158,65.829977
-200.0,200,66.206447
-200.0,200,66.554478
-174.0,174,66.864196
-200.0,200,67.216947
-200.0,200,67.587835
-200.0,200,67.950111
-200.0,200,68.315658
-200.0,200,68.657509
-200.0,200,69.022399
-200.0,200,69.383817
-200.0,200,69.748849
-173.0,173,70.060388
-147.0,147,70.330571
-200.0,200,70.679535
-200.0,200,71.044058
-101.0,101,71.226335
-200.0,200,71.597223
-200.0,200,71.942009
-200.0,200,72.311371
-200.0,200,72.653916
-200.0,200,73.020708
-142.0,142,73.293957
-200.0,200,73.636901
-125.0,125,73.861607
-174.0,174,74.185107
-200.0,200,74.540324
-171.0,171,74.850165
-200.0,200,75.19117
-198.0,198,75.560399
-200.0,200,75.905574
-200.0,200,76.27344
-200.0,200,76.616575
-200.0,200,76.982313
-200.0,200,77.352234
-118.0,118,77.57785
-137.0,137,77.806079
-200.0,200,78.181909
-200.0,200,78.527389
-200.0,200,78.893641
-112.0,112,79.09405
-159.0,159,79.380281
-164.0,164,79.668682
-200.0,200,80.008788
-200.0,200,80.377932
-166.0,166,80.662848
-200.0,200,81.036749
-200.0,200,81.419124
-109.0,109,81.619397
-155.0,155,81.912679
-147.0,147,82.177959
-157.0,157,82.463604
-169.0,169,82.746088
-200.0,200,83.113273
-200.0,200,83.471761
-200.0,200,83.841625
-199.0,199,84.183564
-190.0,190,84.525406
-154.0,154,84.811441
-200.0,200,85.444652
-200.0,200,85.812955
-200.0,200,86.173642
-151.0,151,86.462908
-113.0,113,86.661445
-118.0,118,86.861558
-200.0,200,87.230195
-180.0,180,87.547333
-200.0,200,87.889057
-200.0,200,88.272802
-198.0,198,88.615534
-200.0,200,88.985883
-200.0,200,89.369063
-200.0,200,89.737032
-177.0,177,90.048113
-200.0,200,90.396734
-190.0,190,90.736523
-152.0,152,91.015206
-148.0,148,91.27578
-170.0,170,91.60234
-110.0,110,91.803142
-150.0,150,92.062397
-165.0,165,92.350377
-178.0,178,92.669112
-118.0,118,92.892094
-200.0,200,93.274388
-132.0,132,93.504859
-200.0,200,93.875032
-184.0,184,94.191395
-200.0,200,94.558401
-170.0,170,94.868871
-139.0,139,95.103198
-159.0,159,95.386782
-192.0,192,95.729603
-144.0,144,95.984038
-130.0,130,96.218029
-200.0,200,96.584371
-155.0,155,96.869774
-119.0,119,97.073221
-165.0,165,97.407492
-200.0,200,97.782455
-111.0,111,97.979899
-200.0,200,98.324605
-139.0,139,98.585037
-114.0,114,98.784199
-200.0,200,99.154492
-200.0,200,99.49872
-197.0,197,99.843948
-161.0,161,100.128736
-142.0,142,100.394956
-200.0,200,100.76218
-155.0,155,101.024164
-200.0,200,101.43944
-145.0,145,101.695005
-116.0,116,101.898081
-182.0,182,102.240514
-200.0,200,102.586427
-194.0,194,102.924958
-200.0,200,103.292131
-200.0,200,103.639341
-200.0,200,104.005268
-200.0,200,104.350768
-194.0,194,104.692256
-141.0,141,104.949193
-200.0,200,105.343231
-126.0,126,105.573219
-196.0,196,105.91709
-114.0,114,106.123258
-159.0,159,106.410541
-117.0,117,106.610764
-200.0,200,106.976313
-148.0,148,107.239531
-200.0,200,107.583331
-176.0,176,107.89316
-142.0,142,108.146908
-109.0,109,108.350359
-127.0,127,108.577619
-200.0,200,108.946166
-200.0,200,109.328072
-200.0,200,109.699652
-200.0,200,110.041715
-171.0,171,110.353754
-151.0,151,110.61154
-200.0,200,110.984168
-186.0,186,111.305226
-164.0,164,111.614813
-173.0,173,111.904861
-139.0,139,112.166081
-113.0,113,112.364477
-127.0,127,112.589342
-200.0,200,112.956839
-188.0,188,113.314067
-161.0,161,113.598955
-116.0,116,113.821727
-152.0,152,114.077739
-132.0,132,114.314187
-136.0,136,114.566718
-115.0,115,114.769419
-113.0,113,114.967876
-160.0,160,115.260975
-177.0,177,115.571465
-200.0,200,115.936624
-118.0,118,116.135492
-128.0,128,116.367775
-200.0,200,116.733799
-137.0,137,116.964216
-196.0,196,117.362675
-143.0,143,117.623727
-117.0,117,117.850603
-168.0,168,118.140903
-188.0,188,118.479494
-117.0,117,118.683803
-125.0,125,118.920023
-144.0,144,119.187247
-170.0,170,119.503485
-158.0,158,119.789406
-181.0,181,120.103759
-179.0,179,120.416591
-153.0,153,120.700636
-129.0,129,120.933016
-177.0,177,121.294626
-113.0,113,121.496322
-190.0,190,121.837417
-129.0,129,122.069152
-129.0,129,122.298815
-200.0,200,122.643605
-122.0,122,122.869528
-105.0,105,123.044929
-137.0,137,123.303651
-111.0,111,123.502352
-174.0,174,123.813987
-109.0,109,124.015681
-134.0,134,124.247539
-134.0,134,124.477883
-118.0,118,124.705449
-185.0,185,125.024971
-112.0,112,125.28113
-112.0,112,125.481059
-155.0,155,125.764919
-111.0,111,125.972551
-116.0,116,126.185138
-169.0,169,126.500253
-127.0,127,126.726248
-113.0,113,126.928591
-196.0,196,127.276265
-155.0,155,127.560014
-130.0,130,127.802082
-107.0,107,128.013743
-127.0,127,128.219626
-105.0,105,128.416269
-111.0,111,128.614079
-87.0,87,128.76162
-113.0,113,128.960326
-162.0,162,129.299553
-112.0,112,129.498785
-200.0,200,129.847124
-131.0,131,130.076417
-168.0,168,130.39027
-153.0,153,130.874889
-194.0,194,131.224406
-178.0,178,131.561519
-122.0,122,131.764347
-118.0,118,131.989471
-122.0,122,132.198467
-146.0,146,132.454536
-139.0,139,132.70915
-163.0,163,132.99541
-95.0,95,133.177128
-117.0,117,133.408328
-114.0,114,133.629188
-112.0,112,133.829248
-175.0,175,134.14433
-139.0,139,134.375746
-156.0,156,134.657437
-152.0,152,134.915709
-113.0,113,135.145423
-145.0,145,135.403229
-117.0,117,135.603971
-117.0,117,135.80437
-118.0,118,136.048434
-109.0,109,136.227516
-158.0,158,136.512812
-140.0,140,136.764178
-113.0,113,136.966789
-110.0,110,137.213137
-142.0,142,137.469494
-199.0,199,137.812708
-163.0,163,138.111532
-169.0,169,138.43023
-182.0,182,138.746958
-122.0,122,138.980143
-110.0,110,139.188456
-116.0,116,139.391613
-131.0,131,139.625012
-113.0,113,139.83735
-108.0,108,140.052296
-107.0,107,140.2548
-107.0,107,140.456635
-149.0,149,140.714098
-117.0,117,140.91939
-106.0,106,141.12343
-163.0,163,141.455837
-195.0,195,141.800187
-121.0,121,142.028946
-109.0,109,142.230317
-177.0,177,142.539776
-103.0,103,142.713085
-154.0,154,142.99766
-129.0,129,143.226008
-180.0,180,143.539009
-109.0,109,143.73828
-185.0,185,144.05698
-173.0,173,144.370048
-95.0,95,144.540281
-111.0,111,144.738238
-131.0,131,144.969232
-109.0,109,145.204563
-114.0,114,145.406179
-127.0,127,145.631912
-173.0,173,145.948607
-127.0,127,146.178223
-110.0,110,146.379321
-116.0,116,146.5801
-114.0,114,146.784683
-179.0,179,147.09973
-108.0,108,147.301781
-108.0,108,147.501496
-200.0,200,147.847628
-177.0,177,148.159985
-168.0,168,148.508433
-147.0,147,148.768808
-116.0,116,148.974314
-134.0,134,149.231895
-177.0,177,149.558576
-159.0,159,149.861083
-158.0,158,150.153391
-125.0,125,150.360262
-114.0,114,150.562278
-174.0,174,150.873964
-154.0,154,151.165112
-157.0,157,151.451297
-109.0,109,151.648589
-181.0,181,151.96366
-136.0,136,152.233113
-159.0,159,152.518287
-101.0,101,152.713593
-167.0,167,153.000334
-189.0,189,153.344882
-116.0,116,153.546109
-139.0,139,153.800795
-108.0,108,153.998505
-121.0,121,154.205102
-186.0,186,154.544463
-200.0,200,154.888241
-129.0,129,155.116118
-115.0,115,155.347027
-109.0,109,155.523478
-113.0,113,155.722627
-108.0,108,155.921292
-89.0,89,156.100385
-200.0,200,156.477102
-135.0,135,156.730185
-163.0,163,157.019364
-109.0,109,157.227497
-126.0,126,157.462285
-108.0,108,157.64739
-110.0,110,157.846618
-146.0,146,158.10876
-113.0,113,158.309248
-127.0,127,158.537077
-113.0,113,158.738804
-112.0,112,158.945392
-107.0,107,159.14903
-92.0,92,159.320696
-105.0,105,159.495432
-177.0,177,159.814201
-95.0,95,159.9848
-105.0,105,160.239076
-112.0,112,160.441792
-142.0,142,160.705879
-108.0,108,160.903193
-123.0,123,161.106875
-106.0,106,161.307148
-178.0,178,161.63491
-164.0,164,161.921179
-184.0,184,162.262499
-112.0,112,162.463084
-128.0,128,162.695428
-107.0,107,162.869536
-108.0,108,163.069571
-110.0,110,163.268437
-119.0,119,163.473677
-109.0,109,163.672343
-120.0,120,163.897302
-88.0,88,164.041984
-110.0,110,164.305724
-125.0,125,164.534581
-120.0,120,164.736496
-121.0,121,164.961748
-111.0,111,165.166253
-116.0,116,165.367326
-108.0,108,165.565121
-150.0,150,165.82409
-114.0,114,166.028216
-111.0,111,166.238411
-94.0,94,166.411706
-115.0,115,166.613128
-109.0,109,166.819509
-113.0,113,167.018442
-113.0,113,167.222407
-159.0,159,167.50858
-115.0,115,167.736369
-111.0,111,167.912329
-114.0,114,168.173074
-106.0,106,168.349001
-111.0,111,168.560003
