#{"t_start": 1650974409.602404, "env_id": "CartPole-v1"}
r,l,t
16.0,16,0.031286
20.0,20,0.112297
42.0,42,0.198909
43.0,43,0.281806
20.0,20,0.362231
21.0,21,0.441308
19.0,19,0.453076
22.0,22,0.526525
12.0,12,0.535314
13.0,13,0.602711
22.0,22,0.616681
22.0,22,0.704751
32.0,32,0.784169
41.0,41,0.868713
162.0,162,1.318966
125.0,125,1.703189
91.0,91,1.99174
139.0,139,2.364749
117.0,117,2.741236
214.0,214,3.279238
167.0,167,3.68498
34.0,34,3.767913
40.0,40,3.847812
107.0,107,4.138766
305.0,305,4.863558
141.0,141,5.233279
209.0,209,5.698511
313.0,313,6.466215
500.0,500,7.723853
500.0,500,9.653256
500.0,500,10.903435
500.0,500,12.053747
500.0,500,13.25635
500.0,500,14.494582
500.0,500,15.719556
500.0,500,17.782812
500.0,500,19.157209
500.0,500,20.335447
500.0,500,21.577653
500.0,500,22.736334
500.0,500,23.904571
500.0,500,25.859047
500.0,500,26.984216
500.0,500,28.12097
500.0,500,29.262878
500.0,500,30.38856
500.0,500,31.684308
500.0,500,33.699319
